#options: 1280x720 fps=30/1 timebase=1/30 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=18 lookahead_threads=5 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2295 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:148 out:145 type:P dur:2 cpbdur:2 q:19.41 aq:10.85 tex:209383 mv:6295 misc:642 imb:54 pmb:1103 smb:2443 d:- ref:0 ;
in:146 out:146 type:B dur:2 cpbdur:2 q:19.40 aq:14.27 tex:44660 mv:6413 misc:1079 imb:4 pmb:933 smb:2663 d:- ref:0 ;
in:145 out:147 type:b dur:2 cpbdur:2 q:19.40 aq:15.57 tex:9865 mv:3742 misc:1553 imb:2 pmb:532 smb:3066 d:- ref:0 ;
in:147 out:148 type:b dur:2 cpbdur:2 q:19.40 aq:15.82 tex:10860 mv:3427 misc:1545 imb:0 pmb:521 smb:3079 d:- ref:0 ;
in:152 out:149 type:P dur:2 cpbdur:2 q:19.42 aq:10.41 tex:209881 mv:6396 misc:619 imb:53 pmb:1113 smb:2434 d:- ref:0 ;
in:150 out:150 type:B dur:2 cpbdur:2 q:19.41 aq:13.87 tex:46285 mv:6778 misc:1153 imb:7 pmb:941 smb:2652 d:- ref:0 ;
in:149 out:151 type:b dur:2 cpbdur:2 q:19.41 aq:16.28 tex:9390 mv:3551 misc:1523 imb:4 pmb:520 smb:3076 d:- ref:0 ;
in:151 out:152 type:b dur:2 cpbdur:2 q:19.41 aq:16.13 tex:10654 mv:3208 misc:1514 imb:1 pmb:514 smb:3085 d:- ref:0 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:19.41 aq:9.99 tex:211598 mv:6459 misc:623 imb:61 pmb:1109 smb:2430 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:19.42 aq:13.73 tex:45113 mv:6467 misc:1076 imb:4 pmb:948 smb:2648 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:19.42 aq:16.14 tex:9145 mv:3523 misc:1604 imb:4 pmb:501 smb:3095 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:19.41 aq:15.95 tex:11049 mv:3667 misc:1508 imb:2 pmb:538 smb:3060 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:19.42 aq:10.49 tex:210564 mv:6381 misc:607 imb:55 pmb:1118 smb:2427 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:19.41 aq:14.13 tex:44776 mv:6664 misc:1064 imb:10 pmb:956 smb:2634 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:19.41 aq:15.91 tex:9607 mv:3616 misc:1521 imb:3 pmb:534 smb:3063 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:19.42 aq:15.84 tex:10488 mv:3572 misc:1508 imb:1 pmb:533 smb:3066 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:19.40 aq:10.13 tex:207232 mv:6292 misc:636 imb:53 pmb:1119 smb:2428 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:19.41 aq:13.98 tex:44361 mv:6620 misc:1123 imb:6 pmb:946 smb:2648 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:19.41 aq:15.62 tex:9230 mv:3593 misc:1505 imb:3 pmb:519 smb:3078 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:19.41 aq:15.65 tex:10020 mv:3429 misc:1471 imb:2 pmb:498 smb:3100 d:- ref:0 ;
in:168 out:165 type:P dur:2 cpbdur:2 q:19.39 aq:10.34 tex:208885 mv:6350 misc:645 imb:52 pmb:1116 smb:2432 d:- ref:0 ;
in:166 out:166 type:B dur:2 cpbdur:2 q:19.40 aq:14.43 tex:45565 mv:6675 misc:1096 imb:7 pmb:952 smb:2641 d:- ref:0 ;
in:165 out:167 type:b dur:2 cpbdur:2 q:19.40 aq:15.68 tex:9140 mv:3613 misc:1543 imb:1 pmb:525 smb:3074 d:- ref:0 ;
in:167 out:168 type:b dur:2 cpbdur:2 q:19.39 aq:15.44 tex:9763 mv:3323 misc:1506 imb:2 pmb:495 smb:3103 d:- ref:0 ;
in:172 out:169 type:P dur:2 cpbdur:2 q:19.38 aq:10.58 tex:208167 mv:6385 misc:648 imb:57 pmb:1102 smb:2441 d:- ref:0 ;
in:170 out:170 type:B dur:2 cpbdur:2 q:19.38 aq:14.24 tex:44087 mv:7054 misc:1115 imb:11 pmb:934 smb:2655 d:- ref:0 ;
in:169 out:171 type:b dur:2 cpbdur:2 q:19.39 aq:15.82 tex:9916 mv:3908 misc:1448 imb:3 pmb:550 smb:3047 d:- ref:0 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:19.38 aq:15.44 tex:9740 mv:3673 misc:1531 imb:3 pmb:503 smb:3094 d:- ref:0 ;
in:176 out:173 type:P dur:2 cpbdur:2 q:19.36 aq:10.55 tex:197332 mv:6416 misc:700 imb:66 pmb:1093 smb:2441 d:- ref:0 ;
in:174 out:174 type:B dur:2 cpbdur:2 q:19.37 aq:13.55 tex:43890 mv:6783 misc:1143 imb:9 pmb:932 smb:2659 d:- ref:0 ;
in:173 out:175 type:b dur:2 cpbdur:2 q:19.37 aq:15.96 tex:9639 mv:3647 misc:1546 imb:3 pmb:523 smb:3074 d:- ref:0 ;
in:175 out:176 type:b dur:2 cpbdur:2 q:19.37 aq:15.39 tex:9692 mv:3714 misc:1570 imb:4 pmb:517 smb:3079 d:- ref:0 ;
in:180 out:177 type:P dur:2 cpbdur:2 q:19.35 aq:8.70 tex:302742 mv:6956 misc:646 imb:136 pmb:1083 smb:2381 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:19.35 aq:13.87 tex:40539 mv:6305 misc:1244 imb:4 pmb:913 smb:2683 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:19.36 aq:15.45 tex:8946 mv:3523 misc:1547 imb:3 pmb:494 smb:3103 d:- ref:0 ;
in:179 out:180 type:b dur:2 cpbdur:2 q:19.35 aq:15.60 tex:13338 mv:3776 misc:1550 imb:4 pmb:612 smb:2984 d:- ref:0 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:19.36 aq:10.18 tex:178748 mv:5728 misc:764 imb:37 pmb:1092 smb:2471 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:19.36 aq:14.10 tex:16195 mv:5578 misc:1491 imb:3 pmb:706 smb:2891 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:19.35 aq:16.11 tex:5898 mv:2851 misc:1523 imb:0 pmb:434 smb:3166 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:19.36 aq:15.19 tex:8907 mv:3548 misc:1537 imb:3 pmb:501 smb:3096 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:19.34 aq:10.37 tex:208465 mv:6283 misc:612 imb:47 pmb:1121 smb:2432 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:19.35 aq:14.13 tex:20937 mv:5986 misc:1525 imb:5 pmb:723 smb:2872 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:19.36 aq:15.53 tex:8410 mv:3408 misc:1510 imb:4 pmb:471 smb:3125 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:19.34 aq:15.87 tex:6657 mv:3263 misc:1520 imb:1 pmb:469 smb:3130 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:19.32 aq:9.86 tex:212643 mv:6248 misc:677 imb:55 pmb:1108 smb:2437 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:19.33 aq:14.13 tex:19862 mv:6049 misc:1481 imb:7 pmb:753 smb:2840 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:19.33 aq:15.63 tex:8358 mv:3293 misc:1485 imb:0 pmb:480 smb:3120 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:19.32 aq:16.06 tex:7996 mv:3426 misc:1490 imb:2 pmb:481 smb:3117 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:19.29 aq:10.65 tex:217256 mv:6236 misc:708 imb:57 pmb:1111 smb:2432 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:19.31 aq:14.03 tex:20557 mv:6060 misc:1471 imb:8 pmb:742 smb:2850 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:19.31 aq:15.32 tex:8572 mv:3322 misc:1442 imb:4 pmb:453 smb:3143 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:19.30 aq:15.35 tex:8173 mv:3682 misc:1569 imb:4 pmb:517 smb:3079 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:19.37 aq:10.61 tex:208346 mv:6136 misc:630 imb:60 pmb:1107 smb:2433 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:19.33 aq:14.13 tex:19550 mv:5613 misc:1485 imb:4 pmb:719 smb:2877 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:19.31 aq:15.81 tex:9012 mv:3438 misc:1502 imb:3 pmb:497 smb:3100 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:19.35 aq:16.19 tex:7478 mv:3560 misc:1578 imb:4 pmb:497 smb:3099 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:19.31 aq:10.55 tex:215439 mv:6288 misc:625 imb:53 pmb:1121 smb:2426 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:19.34 aq:13.96 tex:18935 mv:5997 misc:1556 imb:10 pmb:744 smb:2846 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:19.36 aq:15.50 tex:8203 mv:3439 misc:1510 imb:3 pmb:475 smb:3122 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:19.32 aq:15.53 tex:7531 mv:3153 misc:1420 imb:4 pmb:444 smb:3152 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:19.27 aq:10.25 tex:217745 mv:6504 misc:615 imb:72 pmb:1114 smb:2414 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:19.29 aq:14.63 tex:19711 mv:5967 misc:1554 imb:7 pmb:737 smb:2856 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:19.30 aq:16.40 tex:8348 mv:3250 misc:1506 imb:2 pmb:460 smb:3138 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:19.28 aq:16.16 tex:8048 mv:3426 misc:1470 imb:3 pmb:510 smb:3087 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:19.22 aq:10.06 tex:217717 mv:6542 misc:645 imb:54 pmb:1131 smb:2415 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:19.24 aq:14.35 tex:18954 mv:5880 misc:1566 imb:5 pmb:739 smb:2856 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:19.26 aq:15.21 tex:8931 mv:3568 misc:1573 imb:4 pmb:507 smb:3089 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:19.23 aq:15.37 tex:7785 mv:3207 misc:1496 imb:4 pmb:472 smb:3124 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:19.20 aq:10.15 tex:220848 mv:6502 misc:642 imb:67 pmb:1113 smb:2420 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:19.21 aq:14.34 tex:21029 mv:6276 misc:1519 imb:6 pmb:762 smb:2832 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:19.22 aq:15.16 tex:9425 mv:3863 misc:1520 imb:2 pmb:504 smb:3094 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:19.20 aq:15.56 tex:8076 mv:3577 misc:1475 imb:7 pmb:478 smb:3115 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:19.14 aq:9.90 tex:224233 mv:6734 misc:609 imb:65 pmb:1121 smb:2414 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:19.17 aq:14.14 tex:22195 mv:6323 misc:1450 imb:7 pmb:779 smb:2814 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:19.18 aq:15.19 tex:7929 mv:3608 misc:1463 imb:5 pmb:473 smb:3122 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:19.15 aq:14.85 tex:6698 mv:3297 misc:1501 imb:2 pmb:459 smb:3139 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:19.10 aq:8.85 tex:219198 mv:6931 misc:631 imb:77 pmb:1110 smb:2413 d:- ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:19.12 aq:14.23 tex:22615 mv:6260 misc:1525 imb:7 pmb:774 smb:2819 d:- ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:19.13 aq:15.02 tex:8456 mv:3531 misc:1517 imb:1 pmb:474 smb:3125 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:19.11 aq:15.06 tex:9002 mv:3595 misc:1499 imb:4 pmb:505 smb:3091 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:19.07 aq:10.06 tex:221462 mv:6597 misc:645 imb:64 pmb:1115 smb:2421 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:19.09 aq:14.03 tex:22657 mv:6734 misc:1465 imb:8 pmb:798 smb:2794 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:19.10 aq:14.85 tex:8702 mv:3761 misc:1497 imb:4 pmb:524 smb:3072 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:19.08 aq:15.26 tex:7943 mv:3758 misc:1531 imb:3 pmb:508 smb:3089 d:- ref:0 ;
in:232 out:229 type:P dur:2 cpbdur:2 q:19.05 aq:10.31 tex:223332 mv:6515 misc:609 imb:68 pmb:1114 smb:2418 d:- ref:0 ;
in:230 out:230 type:B dur:2 cpbdur:2 q:19.06 aq:14.18 tex:22350 mv:6379 misc:1527 imb:3 pmb:804 smb:2793 d:- ref:0 ;
in:229 out:231 type:b dur:2 cpbdur:2 q:19.07 aq:14.93 tex:9004 mv:3561 misc:1523 imb:2 pmb:496 smb:3102 d:- ref:0 ;
in:231 out:232 type:b dur:2 cpbdur:2 q:19.05 aq:15.34 tex:7962 mv:3575 misc:1519 imb:1 pmb:522 smb:3077 d:- ref:0 ;
in:236 out:233 type:P dur:2 cpbdur:2 q:19.03 aq:9.23 tex:215629 mv:6687 misc:660 imb:69 pmb:1112 smb:2419 d:- ref:0 ;
in:234 out:234 type:B dur:2 cpbdur:2 q:19.04 aq:13.76 tex:22774 mv:6240 misc:1530 imb:8 pmb:787 smb:2805 d:- ref:0 ;
in:233 out:235 type:b dur:2 cpbdur:2 q:19.04 aq:14.65 tex:8871 mv:3643 misc:1574 imb:8 pmb:489 smb:3103 d:- ref:0 ;
in:235 out:236 type:b dur:2 cpbdur:2 q:19.03 aq:15.24 tex:8448 mv:3657 misc:1567 imb:5 pmb:503 smb:3092 d:- ref:0 ;
in:240 out:237 type:P dur:2 cpbdur:2 q:19.01 aq:9.43 tex:237105 mv:7076 misc:595 imb:109 pmb:1093 smb:2398 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:19.02 aq:13.95 tex:24550 mv:6712 misc:1522 imb:6 pmb:814 smb:2780 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:19.02 aq:15.22 tex:8562 mv:3507 misc:1579 imb:3 pmb:475 smb:3122 d:- ref:0 ;
in:239 out:240 type:b dur:2 cpbdur:2 q:19.01 aq:15.61 tex:9221 mv:4017 misc:1570 imb:0 pmb:550 smb:3050 d:- ref:0 ;
in:244 out:241 type:P dur:2 cpbdur:2 q:18.99 aq:8.98 tex:215205 mv:6881 misc:618 imb:88 pmb:1112 smb:2400 d:- ref:0 ;
in:242 out:242 type:B dur:2 cpbdur:2 q:19.00 aq:13.55 tex:41821 mv:7168 misc:1219 imb:12 pmb:952 smb:2636 d:- ref:0 ;
in:241 out:243 type:b dur:2 cpbdur:2 q:19.00 aq:15.31 tex:8784 mv:3811 misc:1637 imb:6 pmb:532 smb:3062 d:- ref:0 ;
in:243 out:244 type:b dur:2 cpbdur:2 q:19.00 aq:15.69 tex:10323 mv:3836 misc:1553 imb:1 pmb:522 smb:3077 d:- ref:0 ;
in:248 out:245 type:P dur:2 cpbdur:2 q:18.98 aq:9.99 tex:198192 mv:6772 misc:644 imb:62 pmb:1124 smb:2414 d:- ref:0 ;
in:246 out:246 type:B dur:2 cpbdur:2 q:18.99 aq:13.77 tex:47285 mv:7214 misc:1109 imb:10 pmb:981 smb:2609 d:- ref:0 ;
in:245 out:247 type:b dur:2 cpbdur:2 q:18.99 aq:15.26 tex:8837 mv:3675 misc:1496 imb:1 pmb:515 smb:3084 d:- ref:0 ;
in:247 out:248 type:b dur:2 cpbdur:2 q:18.98 aq:15.60 tex:10645 mv:4060 misc:1503 imb:5 pmb:546 smb:3049 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:18.95 aq:13.63 tex:21072 mv:3241 misc:1551 imb:16 pmb:699 smb:2885 d:- ref:0 ;
in:250 out:250 type:I dur:2 cpbdur:2 q:16.16 aq:2.95 tex:659919 mv:55252 misc:197 imb:3600 pmb:0 smb:0 d:- ref:;
in:254 out:251 type:P dur:2 cpbdur:2 q:19.66 aq:10.20 tex:158662 mv:6238 misc:668 imb:52 pmb:1113 smb:2435 d:- ref:0 ;
in:252 out:252 type:B dur:2 cpbdur:2 q:19.66 aq:14.02 tex:13989 mv:5430 misc:1645 imb:2 pmb:622 smb:2976 d:- ref:0 ;
in:251 out:253 type:b dur:2 cpbdur:2 q:19.66 aq:15.84 tex:5611 mv:2618 misc:1411 imb:2 pmb:350 smb:3248 d:- ref:0 ;
in:253 out:254 type:b dur:2 cpbdur:2 q:19.66 aq:16.01 tex:6510 mv:3160 misc:1482 imb:1 pmb:407 smb:3192 d:- ref:0 ;
in:258 out:255 type:P dur:2 cpbdur:2 q:19.63 aq:10.67 tex:186437 mv:6539 misc:648 imb:74 pmb:1095 smb:2431 d:- ref:0 ;
in:256 out:256 type:B dur:2 cpbdur:2 q:19.65 aq:14.10 tex:18429 mv:5871 misc:1596 imb:5 pmb:703 smb:2892 d:- ref:0 ;
in:255 out:257 type:b dur:2 cpbdur:2 q:19.65 aq:15.92 tex:6946 mv:3324 misc:1482 imb:1 pmb:438 smb:3161 d:- ref:0 ;
in:257 out:258 type:b dur:2 cpbdur:2 q:19.64 aq:16.33 tex:6737 mv:3513 misc:1526 imb:1 pmb:459 smb:3140 d:- ref:0 ;
in:262 out:259 type:P dur:2 cpbdur:2 q:19.58 aq:11.04 tex:194378 mv:6860 misc:626 imb:59 pmb:1113 smb:2428 d:- ref:0 ;
in:260 out:260 type:B dur:2 cpbdur:2 q:19.60 aq:14.42 tex:19965 mv:6267 misc:1584 imb:9 pmb:753 smb:2838 d:- ref:0 ;
in:259 out:261 type:b dur:2 cpbdur:2 q:19.61 aq:15.79 tex:7266 mv:3665 misc:1565 imb:2 pmb:473 smb:3125 d:- ref:0 ;
in:261 out:262 type:b dur:2 cpbdur:2 q:19.59 aq:15.81 tex:6897 mv:3595 misc:1580 imb:4 pmb:472 smb:3124 d:- ref:0 ;
in:266 out:263 type:P dur:2 cpbdur:2 q:19.53 aq:10.48 tex:200004 mv:6828 misc:672 imb:72 pmb:1090 smb:2438 d:- ref:0 ;
in:264 out:264 type:B dur:2 cpbdur:2 q:19.56 aq:14.30 tex:20240 mv:6233 misc:1567 imb:8 pmb:733 smb:2859 d:- ref:0 ;
in:263 out:265 type:b dur:2 cpbdur:2 q:19.57 aq:15.99 tex:7178 mv:3424 misc:1510 imb:5 pmb:438 smb:3157 d:- ref:0 ;
in:265 out:266 type:b dur:2 cpbdur:2 q:19.54 aq:16.01 tex:7434 mv:3462 misc:1560 imb:1 pmb:481 smb:3118 d:- ref:0 ;
in:270 out:267 type:P dur:2 cpbdur:2 q:19.38 aq:8.52 tex:266524 mv:7513 misc:619 imb:154 pmb:1080 smb:2366 d:- ref:0 ;
in:268 out:268 type:B dur:2 cpbdur:2 q:19.46 aq:13.78 tex:25275 mv:6450 misc:1523 imb:11 pmb:811 smb:2778 d:- ref:0 ;
in:267 out:269 type:b dur:2 cpbdur:2 q:19.50 aq:15.65 tex:7255 mv:3605 misc:1612 imb:5 pmb:495 smb:3100 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:19.42 aq:15.91 tex:13452 mv:4261 misc:1591 imb:13 pmb:634 smb:2953 d:- ref:0 ;
in:274 out:271 type:P dur:2 cpbdur:2 q:19.25 aq:9.81 tex:196640 mv:6864 misc:704 imb:78 pmb:1099 smb:2423 d:- ref:0 ;
in:272 out:272 type:B dur:2 cpbdur:2 q:19.32 aq:14.18 tex:20778 mv:5683 misc:1603 imb:7 pmb:696 smb:2897 d:- ref:0 ;
in:271 out:273 type:b dur:2 cpbdur:2 q:19.35 aq:15.47 tex:6469 mv:3214 misc:1509 imb:1 pmb:446 smb:3153 d:- ref:0 ;
in:273 out:274 type:b dur:2 cpbdur:2 q:19.29 aq:15.85 tex:8984 mv:3614 misc:1538 imb:6 pmb:481 smb:3113 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:19.16 aq:8.96 tex:216620 mv:7124 misc:632 imb:89 pmb:1089 smb:2422 d:- ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:19.21 aq:14.29 tex:21876 mv:6185 misc:1579 imb:8 pmb:779 smb:2813 d:- ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:19.23 aq:15.73 tex:8191 mv:3522 misc:1599 imb:4 pmb:488 smb:3108 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:19.18 aq:15.06 tex:8606 mv:3647 misc:1531 imb:4 pmb:498 smb:3098 d:- ref:0 ;
in:282 out:279 type:P dur:2 cpbdur:2 q:19.10 aq:10.28 tex:222722 mv:6899 misc:619 imb:81 pmb:1105 smb:2414 d:- ref:0 ;
in:280 out:280 type:B dur:2 cpbdur:2 q:19.13 aq:13.87 tex:21995 mv:6063 misc:1590 imb:6 pmb:779 smb:2815 d:- ref:0 ;
in:279 out:281 type:b dur:2 cpbdur:2 q:19.14 aq:15.49 tex:9760 mv:4005 misc:1571 imb:3 pmb:549 smb:3048 d:- ref:0 ;
in:281 out:282 type:b dur:2 cpbdur:2 q:19.11 aq:15.61 tex:8577 mv:3879 misc:1624 imb:3 pmb:541 smb:3056 d:- ref:0 ;
in:286 out:283 type:P dur:2 cpbdur:2 q:19.06 aq:10.19 tex:230142 mv:6916 misc:662 imb:96 pmb:1086 smb:2418 d:- ref:0 ;
in:284 out:284 type:B dur:2 cpbdur:2 q:19.08 aq:13.86 tex:22497 mv:6133 misc:1586 imb:8 pmb:773 smb:2819 d:- ref:0 ;
in:283 out:285 type:b dur:2 cpbdur:2 q:19.09 aq:15.58 tex:9699 mv:4035 misc:1626 imb:3 pmb:554 smb:3043 d:- ref:0 ;
in:285 out:286 type:b dur:2 cpbdur:2 q:19.07 aq:15.54 tex:9002 mv:3702 misc:1552 imb:1 pmb:509 smb:3090 d:- ref:0 ;
in:290 out:287 type:P dur:2 cpbdur:2 q:19.12 aq:10.30 tex:231362 mv:7114 misc:604 imb:92 pmb:1099 smb:2409 d:- ref:0 ;
in:288 out:288 type:B dur:2 cpbdur:2 q:19.09 aq:13.62 tex:22794 mv:6648 misc:1502 imb:9 pmb:818 smb:2773 d:- ref:0 ;
in:287 out:289 type:b dur:2 cpbdur:2 q:19.07 aq:14.86 tex:9664 mv:3747 misc:1573 imb:2 pmb:522 smb:3076 d:- ref:0 ;
in:289 out:290 type:b dur:2 cpbdur:2 q:19.10 aq:15.13 tex:9205 mv:3824 misc:1547 imb:3 pmb:527 smb:3070 d:- ref:0 ;
in:294 out:291 type:P dur:2 cpbdur:2 q:19.15 aq:9.72 tex:225613 mv:6869 misc:670 imb:84 pmb:1101 smb:2415 d:- ref:0 ;
in:292 out:292 type:B dur:2 cpbdur:2 q:19.13 aq:14.02 tex:21975 mv:6397 misc:1556 imb:8 pmb:792 smb:2800 d:- ref:0 ;
in:291 out:293 type:b dur:2 cpbdur:2 q:19.13 aq:15.07 tex:10619 mv:3896 misc:1541 imb:6 pmb:534 smb:3060 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:19.14 aq:15.23 tex:8485 mv:3501 misc:1534 imb:4 pmb:486 smb:3110 d:- ref:0 ;
in:298 out:295 type:P dur:2 cpbdur:2 q:19.15 aq:10.22 tex:221946 mv:6890 misc:668 imb:87 pmb:1086 smb:2427 d:- ref:0 ;
in:296 out:296 type:B dur:2 cpbdur:2 q:19.15 aq:14.33 tex:20530 mv:6290 misc:1588 imb:2 pmb:764 smb:2834 d:- ref:0 ;
in:295 out:297 type:b dur:2 cpbdur:2 q:19.15 aq:14.91 tex:9706 mv:3907 misc:1587 imb:4 pmb:523 smb:3073 d:- ref:0 ;
in:297 out:298 type:b dur:2 cpbdur:2 q:19.15 aq:15.83 tex:9116 mv:3798 misc:1582 imb:4 pmb:517 smb:3079 d:- ref:0 ;
in:302 out:299 type:P dur:2 cpbdur:2 q:19.14 aq:9.66 tex:242782 mv:7346 misc:576 imb:138 pmb:1059 smb:2403 d:- ref:0 ;
in:300 out:300 type:B dur:2 cpbdur:2 q:19.15 aq:14.20 tex:24843 mv:6704 misc:1485 imb:10 pmb:810 smb:2780 d:- ref:0 ;
in:299 out:301 type:b dur:2 cpbdur:2 q:19.15 aq:15.82 tex:9957 mv:3845 misc:1622 imb:8 pmb:542 smb:3050 d:- ref:0 ;
in:301 out:302 type:b dur:2 cpbdur:2 q:19.15 aq:14.92 tex:8880 mv:3575 misc:1601 imb:6 pmb:480 smb:3114 d:- ref:0 ;
in:306 out:303 type:P dur:2 cpbdur:2 q:19.15 aq:9.60 tex:223526 mv:6854 misc:668 imb:91 pmb:1091 smb:2418 d:- ref:0 ;
in:304 out:304 type:B dur:2 cpbdur:2 q:19.15 aq:14.24 tex:20397 mv:6076 misc:1527 imb:4 pmb:760 smb:2836 d:- ref:0 ;
in:303 out:305 type:b dur:2 cpbdur:2 q:19.15 aq:15.51 tex:9822 mv:3668 misc:1574 imb:2 pmb:512 smb:3086 d:- ref:0 ;
in:305 out:306 type:b dur:2 cpbdur:2 q:19.15 aq:15.60 tex:9170 mv:3675 misc:1619 imb:3 pmb:520 smb:3077 d:- ref:0 ;
in:310 out:307 type:P dur:2 cpbdur:2 q:19.10 aq:10.08 tex:231684 mv:6795 misc:633 imb:86 pmb:1103 smb:2411 d:- ref:0 ;
